OSEBuildingID,DataYear,BuildingName,BuildingType,TaxParcelIdentificationNumber,Address,City,State,ZipCode,Latitude,Longitude,Neighborhood,CouncilDistrictCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUIWN(kBtu/sf),SourceEUI(kBtu/sf),EPAPropertyType,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,Electricity(kWh),SteamUse(kBtu),NaturalGas(therms),ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity
24484,2022,MESSIAH LUTHERAN CHURCH,NonResidential,7974200451,7050 35TH AVE NE,SEATTLE,WA,98115,47.68061,-122.29002,NORTHEAST,4,1950,2,1,20385,20385,0,48,38.70000076,42.09999847,824897,757043,53.5,57.29999924,Worship Facility,Worship Facility,19571,NA,,NA,,42592,,6796,Compliant,No Issue,145325,679570,36.7,1.8
24485,2022,SAND POINT COMMUNITY CHURCH,NonResidential,7974200700,4710 NE 70TH ST,SEATTLE,WA,98115,47.67984,-122.27739,NORTHEAST,4,1946,1,1,24295,24295,0,54,34.79999924,35.59999847,864765,846227,47.29999924,48.09999847,Worship Facility,Worship Facility,24295,NA,,NA,,48175,,,Compliant,No Issue,164373,,0.6,0.03
24488,2022,HAWTHORNE HILLS PROF CENTER,NonResidential,7974700160,4026 NE 55TH ST,SEATTLE,WA,98105,47.66888,-122.28333,NORTHEAST,4,1967,2,1,20317,20317,0,94,34,34.5,700766,690908,95.19999695,96.59999847,Medical Office,Medical Office,20317,NA,,NA,,205383,,,Not Compliant,Account Requires Verification,700765,,2.7,0.13
24489,2022,RONALD MCDONALD HOUSE C,Multifamily LR (1-4),7974700250,5000 40TH AVE NE,SEATTLE,WA,98105,47.66512,-122.28426,NORTHEAST,4,1984,2,1,20979,20979,0,,,,,,,,Multifamily LR (1-4),Multifamily Housing,22000,NA,,NA,,145501,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",496449,,1.9,0.09
24492,2022,RONALD MCDONALD HOUSE A,Multifamily LR (1-4),7974700259,5130 40TH AVE NE,SEATTLE,WA,98105,47.66703,-122.28421,NORTHEAST,4,2004,2,1,73697,46480,27217,,,,,,,,Multifamily LR (1-4),Multifamily Housing,73967,NA,,NA,,714449,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",2437700,,9.3,0.2
24493,2022,METROPOLITAN MARKET,NonResidential,7974700270,5250 40TH AVE NE,SEATTLE,WA,98105,47.66824,-122.28394,NORTHEAST,4,1973,1,1,24377,24377,0,,,,,,,,Supermarket/Grocery Store,Supermarket/Grocery Store,24377,NA,,NA,,1312731,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",4479038,,17.2,0.7
24494,2022,WESTRIDGE PARK APARTMENTS (7701),Multifamily LR (1-4),7985400009,7701 DELRIDGE WAY SW,SEATTLE,WA,98106,47.53345,-122.36082,DELRIDGE NEIGHBORHOODS,1,1990,2,1,95865,95865,0,69,25.5,25.79999924,2477416,2440162,71.30000305,72.40000153,Multifamily LR (1-4),Multifamily Housing,95865,NA,,NA,,726089,,,Compliant,No Issue,2477415,,9.5,0.1
24495,2022,WESTHAVEN APTS,Multifamily LR (1-4),7985400045,2201 SW HOLDEN ST,SEATTLE,WA,98106,47.53332,-122.36267,DELRIDGE NEIGHBORHOODS,1,1987,3,1,155600,155600,0,54,37.90000153,39.09999847,5870476,5686207,102.5999985,106.0999985,Multifamily LR (1-4),Multifamily Housing,150000,NA,,NA,,1631824,,3027,Compliant,No Issue,5567783,302690,37.4,0.24
24496,2022,2429 SW HOLDEN ST APTS,Multifamily LR (1-4),7985400055,2429 SW HOLDEN ST,SEATTLE,WA,98106,47.53347,-122.36471,DELRIDGE NEIGHBORHOODS,1,2009,3,1,32405,30003,2402,71,30.79999924,31.70000076,1025804,996462,86.09999847,88.59999847,Multifamily LR (1-4),Multifamily Housing,32405,NA,,NA,,300646,,,Compliant,No Issue,1025804,,3.9,0.13
24513,2022,OAK TREE CINEMAS (OAK TREE PLAZA),NonResidential,3126049388,10006 AURORA AVE N,SEATTLE,WA,98133,47.70197,-122.34219,NORTHWEST,5,1986,1,1,33392,33392,0,,64.90000153,68.40000153,2285617,2168190,181.8000031,191.6999969,Movie Theater,Movie Theater,33392,NA,,NA,,669876,,,Compliant,No Issue,2285617,,8.8,0.26
24514,2022,OAK TREE PLAZA - SUPERMARKET,NonResidential,3126049389,10002 AURORA AVE N,SEATTLE,WA,98133,47.70224,-122.34409,NORTHWEST,5,1986,1,1,45155,45155,0,84,69.09999847,69.09999847,3129023,3128034,193.5,193.6000061,Supermarket/Grocery Store,Supermarket/Grocery Store,45260,NA,,NA,,917064,,,Compliant,No Issue,3129023,,12,0.27
24515,2022,HARRISON COURT CONDOMINIUM,Multifamily LR (1-4),3130900000,130 NE 95TH ST,SEATTLE,WA,98115,47.69852,-122.32707,NORTH,5,1990,4,2,54304,54304,0,97,23.20000076,23.79999924,1619603,1582803,65,66.59999847,Multifamily LR (1-4),Multifamily Housing,68138,Parking,21120,NA,,474679,,,Compliant,No Issue,1619603,,6.2,0.11
24525,2022,HARWOOD CONDOMINIUM,Multifamily LR (1-4),3151200000,1311 12TH AVE S,SEATTLE,WA,98144,47.59094,-122.318,GREATER DUWAMISH,2,1985,4,1,114030,114030,0,30,31.79999924,32.90000153,3752636,3629110,89.09999847,92.09999847,Multifamily LR (1-4),Multifamily Housing,114089,NA,,NA,,1099835,,,Compliant,No Issue,3752637,,14.4,0.13
24530,2022,HAYES COURT CONDOMINIUM,Multifamily MR (5-9),3185800000,769 HAYES ST,SEATTLE,WA,98109,47.63374,-122.34145,MAGNOLIA / QUEEN ANNE,7,1989,6,1,44839,44839,0,99,26.39999962,27.20000076,1219584,1185135,74,76.19999695,Multifamily MR (5-9),Multifamily Housing,44839,Parking,15692,NA,,357440,,,Compliant,No Issue,1219584,,4.7,0.1
24531,2022,KENYON BUSINESS PARK (BLDG D),NonResidential,3224049007,121 S KENYON ST,SEATTLE,WA,98108,47.5316,-122.333,GREATER DUWAMISH,1,1966,1,1,32000,32000,0,9,64.40000153,65.69999695,2105556,2064238,148.8000031,150.1000061,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32040,NA,,NA,,435319,,6202,Compliant,No Issue,1485310,620250,38.6,1.21
24532,2022,KENYON BUSINESS PARK (BLDG B),NonResidential,3224049007,121 S KENYON ST,SEATTLE,WA,98108,47.5316,-122.333,GREATER DUWAMISH,1,1970,1,1,44000,44000,0,26,65.19999695,69.80000305,3170900,2961564,103.6999969,108.5999985,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,45449,NA,,NA,,268786,,22538,Compliant,No Issue,917096,2253800,123.2,2.8
24534,2022,KENYON BUSINESS PARK (BLDG A),NonResidential,3224049007,121 S KENYON ST,SEATTLE,WA,98108,47.5316,-122.333,GREATER DUWAMISH,1,1973,1,1,36000,36000,0,50,60.79999924,62.29999924,2241914,2187145,87,88.5,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,36000,NA,,NA,,139640,,17655,Compliant,No Issue,476450,1765460,95.6,2.66
24536,2022,CLOVERDALE BUSINESS PARK (BLDG A),NonResidential,3224049012,309 S CLOVERDALE ST,SEATTLE,WA,98108,47.52549,-122.33064,GREATER DUWAMISH,1,1979,1,1,31360,31360,0,,53.5,56.5,1757658,1662369,90.09999847,93.40000153,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,29640,Retail Store,1460,NA,,177563,,11518,Compliant,No Issue,605846,1151810,63.5,2.02
24537,2022,CLOVERDALE BUSINESS PARK (BLDG B),NonResidential,3224049012,309 S CLOVERDALE ST,SEATTLE,WA,98108,47.52549,-122.33064,GREATER DUWAMISH,1,1979,1,1,33320,33320,0,84,45.70000076,48.09999847,1607134,1526358,71.59999847,74.30000305,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32200,Office,1200,NA,,133221,,11526,Compliant,No Issue,454550,1152580,63,1.89
24538,2022,CLOVERDALE BUSINESS PARK (BLDG C),NonResidential,3224049012,309 S CLOVERDALE ST,SEATTLE,WA,98108,47.52549,-122.33064,GREATER DUWAMISH,1,1979,1,1,48020,48020,0,51,55.09999847,57.29999924,2739701,2636016,112.5,114.6999969,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,47800,NA,,NA,,436758,,12495,Compliant,No Issue,1490220,1249480,72.1,1.5
24539,2022,CLOVERDALE BUSINESS PARK (BLDG E),NonResidential,3224049012,309 S CLOVERDALE ST,SEATTLE,WA,98108,47.52549,-122.33064,GREATER DUWAMISH,1,1979,1,1,27420,27420,0,67,37.09999847,39,1087175,1032468,58.40000153,60.70000076,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,27850,NA,,NA,,92015,,7732,Compliant,No Issue,313955,773220,42.3,1.54
24541,2022,POINTE AT FIRST HILL CONDOMINIUM,Multifamily LR (1-4),6837810000,300 10TH AVE,SEATTLE,WA,98122,47.60492,-122.31898,EAST,3,1990,4,1,48972,48972,0,,35.40000153,37,1659724,1587462,99,103.5,Multifamily LR (1-4),Multifamily Housing,44891,Parking,19000,NA,,486437,,,Compliant,No Issue,1659724,,6.4,0.13
24542,2022,POINT SHILSHOLE CONDOMINIUM,Multifamily LR (1-4),6837900000,6301 SEAVIEW AVE NW,SEATTLE,WA,98107,47.6744,-122.40735,BALLARD,6,1982,4,1,37642,37642,0,,,,,,,,NA,NA,,NA,,NA,,,,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,,,,
24544,2022,POMEROY CONDOMINIUM,Multifamily MR (5-9),6839900000,2319 1ST AVE,SEATTLE,WA,98121,47.61358,-122.34738,DOWNTOWN,7,1999,8,1,87925,87925,0,,,,,,,,Multifamily MR (5-9),Multifamily Housing,62809,Parking,16200,Office,8471,618325,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",2109726,,8.1,0.09
24556,2022,PONTEDERA CONDOMINIUMS,Multifamily MR (5-9),6843650000,827 HIAWATHA PL S,SEATTLE,WA,98144,47.59515,-122.30985,CENTRAL,3,2009,6,1,105903,105903,0,99,,26.5,2804851,,,57.40000153,Multifamily MR (5-9),Multifamily Housing,96358,Office,9545,NA,,524359,,,Compliant,No Issue,1789112,,6.9,0.06
24560,2022,OUR LADY OF THE LAKE SCHOOL + GYM,NonResidential,6844701005,3520 NE 89TH ST,SEATTLE,WA,98115,47.69354,-122.28936,NORTHEAST,5,1949,2,1,43645,43645,0,45,61.20000076,63.59999847,2351734,2265430,86.59999847,89.30000305,K-12 School,K-12 School,37000,NA,,NA,,139929,,18743,Compliant,No Issue,477437,1874300,101.4,2.32
24562,2022,JASPER APARTMENTS,Multifamily LR (1-4),6844701590,8606 35TH AVE NE,SEATTLE,WA,98115,47.69129,-122.29038,NORTHEAST,5,2012,4,1,109623,67360,42263,99,28.20000076,28.60000038,3130586,3089034,56.29999924,56.79999924,Multifamily LR (1-4),Multifamily Housing,104264,Parking,42263,Office,5359,492799,,14492,Compliant,No Issue,1681430,1449160,83.4,1.24
24563,2022,Rite Aid STORE #5216_8500 35TH AVE NE,NonResidential,6844701790,8500 35TH AVE NE,SEATTLE,WA,98115,47.69066,-122.29023,NORTHEAST,5,1952,1,1,26853,26853,0,48,78.30000305,81.69999695,1663647,1594062,185.3999939,189,Retail Store,Retail Store,20360,NA,,NA,,351888,,4630,Compliant,No Issue,1200641,463010,29.2,1.09
24564,2022,CAIRNS APARTMENTS,Multifamily MR (5-9),6847700015,422 YALE AVE N,SEATTLE,WA,98109,47.62263,-122.33018,LAKE UNION,7,2005,8,1,136998,91759,45239,87,35.70000076,36,3305554,3274367,87.19999695,87.69999695,Multifamily MR (5-9),Multifamily Housing,91759,Parking,0,NA,,766512,,6902,Compliant,No Issue,2615340,690210,46.7,0.51
24565,2022,GRANDVIEW APTS,Multifamily LR (1-4),6847700040,409 EASTLAKE AVE E,SEATTLE,WA,98109,47.62232,-122.32953,LAKE UNION,7,1907,3,1,26772,26772,0,59,31.20000076,32.90000153,819146,777072,87.40000153,92.19999695,Multifamily LR (1-4),Multifamily Housing,24888,NA,,NA,,240078,,,Compliant,No Issue,819145,,3.1,0.12
24568,2022,CASCADIAN OFFICE BUILDING,NonResidential,6847700115,330 YALE AVE N,SEATTLE,WA,98109,47.62175,-122.33005,LAKE UNION,7,2021,9,1,211066,192194,18872,,,,,,,,NA,NA,,NA,,NA,,,,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,,,,
24571,2022,ERAWAN APTS,Multifamily MR (5-9),6847700345,421 BELLEVUE AVE E,SEATTLE,WA,98102,47.62249,-122.32707,EAST,3,1967,6,1,37417,37417,0,94,24.5,25.29999924,946327,914853,68.5,70.80000305,Multifamily MR (5-9),Multifamily Housing,37417,NA,,NA,,277352,,,Compliant,No Issue,946327,,3.6,0.1
24579,2022,SODO PARK BUILDING,NonResidential,7666205935,3200 1ST AVE S,SEATTLE,WA,98134,47.57507,-122.33349,GREATER DUWAMISH,2,1916,1,2,27760,27760,0,,,,,,,,Office,Office,30960,NA,,NA,,,,,Not Compliant,Missing EUI or Utility Data,,,,
24581,2022,SODO DELI / BODY ZONE,NonResidential,7666205945,3228 1ST AVE S,SEATTLE,WA,98134,47.57459,-122.3339,GREATER DUWAMISH,2,1937,1,1,20975,20975,0,,,,,,,,NA,NA,,NA,,NA,,,,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,,,,
24585,2022,GORLICK'S DIST CTR,NonResidential,7666205975,2944 1ST AVE S,SEATTLE,WA,98134,47.57619,-122.3339,GREATER DUWAMISH,2,1918,1,1,26075,26075,0,,,,,,,,Other,Other,26075,NA,,NA,,390887,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",1333706,,5.1,0.2
24587,2022,LANDER STATION BUSINESS PARK,NonResidential,7666205990,2730 OCCIDENTAL AVE S,SEATTLE,WA,98134,47.57881,-122.33273,GREATER DUWAMISH,2,1992,1,2,29394,29394,0,79,15.19999981,15.19999981,446815,446815,42.59999847,42.59999847,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,29394,NA,,NA,,130954,,0,Compliant,No Issue,446815,0,1.7,0.06
24588,2022,RETAIL/ARTIST'S LOFT,Multifamily LR (1-4),7666206020,111 S LANDER ST,SEATTLE,WA,98134,47.57958,-122.33371,GREATER DUWAMISH,2,1905,3,1,33000,33000,0,,,,,,,,Multifamily LR (1-4),Other,30200,Retail Store,2800,NA,,38660,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",131908,,0.5,0.02
24589,2022,A2ALLC (COLOR TILE),NonResidential,7666206025,2710 1ST AVE S,SEATTLE,WA,98134,47.57941,-122.3336,GREATER DUWAMISH,2,1926,2,1,20400,20400,0,49,40.79999924,46.20000076,941836,833273,63,68.59999847,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,15000,Office,5400,NA,,68712,,7074,Compliant,No Issue,234444,707390,38.5,1.89
24591,2022,COLUMBIA PRINTING,NonResidential,7666206040,2724 1ST AVE S,SEATTLE,WA,98134,47.57893,-122.33374,GREATER DUWAMISH,2,1926,1,1,20460,20460,0,1,157.8999939,157.8999939,3197518,3197518,442,442,Office,Office,11256,Non-Refrigerated Warehouse,9000,NA,,937139,,,Compliant,No Issue,3197518,,12.3,0.6
24593,2022,E-Z MINI STORAGE,NonResidential,7666206065,2400 1ST AVE S,SEATTLE,WA,98134,47.58168,-122.33369,GREATER DUWAMISH,2,1925,2,1,25821,25821,0,,,,,,,,Self-Storage Facility,Self-Storage Facility,25821,NA,,NA,,59435,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",202792,,0.8,0.03
24598,2022,DISTRIBUTORS WAREHOUSING CO,NonResidential,7666206133,2250 OCCIDENTAL AVE S,SEATTLE,WA,98134,47.58217,-122.33263,GREATER DUWAMISH,2,1955,2,1,21870,21870,0,62,36.40000153,36,788208,795165,101.8000031,100.9000015,Refrigerated Warehouse,Refrigerated Warehouse,21870,NA,,NA,,231011,,,Compliant,No Issue,788208,,3,0.14
24599,2022,SOUTH LANDER BUSINESS PARK,NonResidential,7666206136,2454 OCCIDENTAL AVE S,SEATTLE,WA,98134,47.58069,-122.3325,GREATER DUWAMISH,2,1988,1,3,51664,51664,0,,45,47.40000153,2447194,2326126,93.80000305,96.69999695,Office,Office,43175,Non-Refrigerated Warehouse,8489,NA,,406556,,10600,Compliant,No Issue,1387170,1060020,61.6,1.19
24600,2022,NAVOS PSYCHIATRIC HOSPITAL,NonResidential,7985400265,2600 SW HOLDEN ST,SEATTLE,WA,98126,47.53419,-122.36624,DELRIDGE NEIGHBORHOODS,1,1970,1,1,43615,43615,0,,,,,,,,Medical Office,Medical Office,43615,NA,,NA,,369427,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",1260484,,4.8,0.11
24601,2022,Navos Office,NonResidential,7985400265,2600 SW HOLDEN ST,SEATTLE,WA,98126,47.53419,-122.36624,DELRIDGE NEIGHBORHOODS,1,1970,3,1,36879,36879,0,79,30.79999924,31.79999924,535936,518617,86.19999695,89,Office,Office,16855,NA,,NA,,157074,,,Compliant,No Issue,535936,,2.1,0.06
24602,2022,SOUTHWEST PRECINCT (SEATTLE POLICE),Nonresidential COS,7985400296,2300 SW WEBSTER ST,SEATTLE,WA,98106,47.53578,-122.36205,DELRIDGE NEIGHBORHOODS,1,2002,2,1,28531,28531,0,,81.5,84,2376583,2305790,180.6000061,184.1000061,Police Station,Police Station,28303,Parking,1100,NA,,454855,,8246,Compliant,No Issue,1551964,824620,49.7,1.74
24604,2022,WEST SEATTLE VENTURE LLC,NonResidential,7987400060,3400 HARBOR AVE SW,SEATTLE,WA,98126,47.57269,-122.37056,SOUTHWEST,1,2004,5,1,35176,35176,0,,31,32.29999924,933060,896497,86.80000305,90.40000153,Mixed Use Property,Office,14452,Other,14452,NA,,273464,,,Compliant,No Issue,933060,,3.6,0.1
24607,2022,CALIFORNIA PLACE,Multifamily LR (1-4),8010100300,2735 CALIFORNIA AVE SW,SEATTLE,WA,98116,47.5784,-122.38687,SOUTHWEST,1,1990,4,1,33084,33084,0,46,33.20000076,34.29999924,1133626,1099698,93.09999847,95.90000153,Multifamily LR (1-4),Multifamily Housing,33084,NA,,NA,,332247,,,Compliant,No Issue,1133626,,4.3,0.13
24614,2022,SAKAJAWEA ELEMENTARY (SPS-DISTRICT),SPS-District K-12,8024202285,9501 20TH AVE NE,SEATTLE,WA,98115,47.69845,-122.30747,NORTH,5,1959,1,1,36701,36701,0,77,39.20000076,41.09999847,1730763,1653495,70.40000153,72.80000305,K-12 School,K-12 School,42131,NA,,NA,,209661,,10154,Compliant,No Issue,715364,1015400,56.7,1.54
24617,2022,STONE VIEW COURT,Multifamily LR (1-4),8029800000,11550 STONE AVE N,SEATTLE,WA,98133,47.71382,-122.34175,NORTHWEST,5,2000,4,1,29130,29130,0,83,33,33.70000076,981719,961749,71.19999695,72.90000153,Multifamily LR (1-4),Multifamily Housing,29130,NA,,NA,,183246,,3565,Compliant,No Issue,625237,356480,21.3,0.73
24623,2022,HAYES APARTMENTS,Multifamily LR (1-4),8033700140,3627 STONE WAY N,SEATTLE,WA,98103,47.65141,-122.34318,LAKE UNION,4,2016,4,1,160743,114403,46340,96,27.39999962,27.5,3843876,3840945,63.70000076,63.70000076,Multifamily LR (1-4),Multifamily Housing,140000,Parking,18954,NA,,817002,,10563,Compliant,No Issue,2787611,1056260,66.8,0.58
24624,2022,BASTYR UNIVERSITY MEDICAL OFFICE BUILDING,NonResidential,8033700190,3670 STONE WAY N,SEATTLE,WA,98103,47.65231,-122.34217,LAKE UNION,4,1940,2,1,41293,26050,15243,,,,,,,,NA,NA,,NA,,NA,,,,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,,,,
24626,2022,RAY APARTMENTS,Multifamily LR (1-4),8033700215,3636 STONE WAY N,SEATTLE,WA,98103,47.65157,-122.34231,LAKE UNION,4,2015,4,1,131034,102353,28681,99,35.90000153,36.09999847,3634177,3619208,76.80000305,77,Multifamily LR (1-4),Multifamily Housing,95444,Parking,59850,Other - Restaurant/Bar,4316,659974,,13824,Compliant,No Issue,2251830,1382350,82.1,0.8
24629,2022,TRI-NORTH DEPARTMENT STORES,NonResidential,3573700406,5000 1ST AVE S,SEATTLE,WA,98134,47.55718,-122.33288,GREATER DUWAMISH,2,1941,1,1,48890,48890,0,,,,,,,,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30889,Office,18000,NA,,147649,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",503778,,1.9,0.04
24630,2022,OFFICE BUILDING,NonResidential,3573700408,5030 1ST AVE S,SEATTLE,WA,98134,47.55658,-122.33322,GREATER DUWAMISH,2,2000,3,1,43473,43473,0,12,88.19999695,88.19999695,3833583,3833583,246.8999939,246.8999939,Office,Office,43473,NA,,NA,,1123559,,,Compliant,No Issue,3833583,,14.7,0.34
24631,2022,INFINITY CONDOMINIUM,Multifamily LR (1-4),3574000000,7114 GREENWOOD AVE N,SEATTLE,WA,98103,47.68086,-122.35505,NORTHWEST,6,2002,4,1,24090,24090,0,54,38.5,39.40000153,969633,949295,88.69999695,89.69999695,Multifamily LR (1-4),Multifamily Housing,24631,NA,,NA,,199509,,2889,Compliant,No Issue,680725,288910,18,0.75
24636,2022,WESTWOOD VILLAGE - BUILDING E,NonResidential,3624039009,2600 SW BARTON ST,SEATTLE,WA,98126,47.52254,-122.36627,DELRIDGE NEIGHBORHOODS,1,1990,1,1,40265,40265,0,62,42.29999924,43.40000153,1746271,1702066,118.4000015,121.4000015,Retail Store,Retail Store,40265,NA,,NA,,511803,,,Compliant,No Issue,1746270,,6.7,0.17
24643,2022,WESTWOOD HEIGHTS,Multifamily MR (5-9),3624039128,9431 27TH AVE SW,SEATTLE,WA,98126,47.51795,-122.36801,DELRIDGE NEIGHBORHOODS,1,1978,7,1,100536,100536,0,69,43.40000153,44.70000076,4498454,4366654,103.3000031,106.5999985,Multifamily MR (5-9),Multifamily Housing,77577,Office,14189,Other,8770,1004351,,10716,Compliant,No Issue,3426846,1071610,70.1,0.7
24645,2022,ROXBURY VILLAGE,Multifamily LR (1-4),3624039171,9409 27TH AVE SW,SEATTLE,WA,98126,47.51907,-122.36822,DELRIDGE NEIGHBORHOODS,1,2000,2,1,49501,49501,0,70,34.59999847,35.70000076,1764777,1712319,96.90000153,99.80000305,Multifamily LR (1-4),Multifamily Housing,49501,NA,,NA,,517227,,,Compliant,No Issue,1764777,,6.8,0.14
24646,2022,SOUTHWEST COMMUNITY CENTER,Nonresidential COS,3624039172,2801 SW THISTLE ST,SEATTLE,WA,98126,47.52801,-122.36918,DELRIDGE NEIGHBORHOODS,1,1975,2,1,27227,27227,0,,177,181,7117804,6962220,281.6000061,285.7999878,Other - Recreation,Other - Recreation,39333,NA,,NA,,630863,,49653,Compliant,No Issue,2152504,4965300,272,9.99
24649,2022,CROWN HILL ELEMENTARY CENTER,NonResidential,3626039053,9490 14TH AVE NW,SEATTLE,WA,98117,47.69766,-122.37346,BALLARD,6,1926,1,1,42172,42172,0,,,,,,,,NA,NA,,NA,,NA,,,,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,,,,
24650,2022,BRATTAIN BUILDING,Multifamily LR (1-4),3626039064,8501 GREENWOOD AVE N,SEATTLE,WA,98103,47.69072,-122.35552,NORTHWEST,6,1929,2,1,38050,38050,0,,,,,,,,Multifamily LR (1-4),Restaurant,12996,Multifamily Housing,11196,Self-Storage Facility,8084,459131,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",1566554,,6,0.16
24653,2022,GREENWOOD SHOPPING CENTER,NonResidential,3626039310,100 N 85TH ST,SEATTLE,WA,98103,47.69112,-122.35733,NORTHWEST,6,1953,1,1,51000,51000,0,,,,,,,,NA,NA,,NA,,NA,,,,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,,,,
24657,2022,ST INGBERT APTS,Multifamily LR (1-4),6847700365,309 E HARRISON ST,SEATTLE,WA,98102,47.62185,-122.32768,EAST,3,1928,4,1,38041,28235,9806,,,,,,,,Multifamily LR (1-4),Multifamily Housing,28235,Parking,9806,NA,,203524,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",694425,,2.7,0.09
24659,2022,CARROLL AND KENSINGTON APTS,Multifamily LR (1-4),6847700395,305 BELLEVUE AVE E,SEATTLE,WA,98102,47.621,-122.32702,EAST,3,1908,4,2,74516,51294,23222,,,,,,,,Multifamily LR (1-4),Multifamily Housing,51294,Parking,23222,NA,,,,,Not Compliant,Missing EUI or Utility Data,,,,
24660,2022,JOEY RAY APT,Multifamily LR (1-4),6847700415,331 BELLEVUE AVE E,SEATTLE,WA,98102,47.62183,-122.32715,EAST,3,1923,3,1,32292,27291,5001,29,95,97.90000153,2672076,2591711,122.3000031,125.4000015,Multifamily LR (1-4),Multifamily Housing,27291,Parking,5001,NA,,103216,,23199,Compliant,No Issue,352171,2319900,124.6,4.56
24663,2022,ROY VIEW APTS,Multifamily LR (1-4),6848200030,615 BELLEVUE AVE E,SEATTLE,WA,98102,47.62478,-122.32684,EAST,3,1924,3,1,45552,45552,0,,,,,,,,Multifamily LR (1-4),Multifamily Housing,45552,NA,,NA,,264813,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",903542,,3.5,0.08
24664,2022,MELROSE TERRACE CO-OP,Multifamily MR (5-9),6848200060,308 E REPUBLICAN ST,SEATTLE,WA,98102,47.62332,-122.32755,EAST,3,1961,9,1,144995,115511,29484,,,,,,,,Multifamily MR (5-9),Multifamily Housing,144995,NA,,NA,,648118,,,Not Compliant,Missing EUI or Utility Data and Account Requires Verification,2211380,,8.5,0.07
24667,2022,AVANTE APTS,Multifamily LR (1-4),6848200092,525 BELLEVUE AVE E,SEATTLE,WA,98102,47.62392,-122.32706,EAST,3,1964,4,1,22326,22326,0,,25.39999962,26.10000038,582774,566765,71.09999847,73.09999847,Multifamily LR (1-4),Multifamily Housing,22326,NA,,NA,,170801,,,Compliant,No Issue,582774,,2.2,0.1
24668,2022,MARWOOD APTS,Multifamily LR (1-4),6848200100,531 BELLEVUE AVE E,SEATTLE,WA,98102,47.62414,-122.32717,EAST,3,1927,3,1,25800,25800,0,,,,,,,,Multifamily LR (1-4),Multifamily Housing,25800,NA,,NA,,151066,,,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",515438,,2,0.08
24673,2022,RED-LION-APTS,Multifamily LR (1-4),6848200125,328 BELLEVUE AVE E,SEATTLE,WA,98102,47.62179,-122.3264,EAST,3,1948,3,1,29528,29528,0,83,49.29999924,50.40000153,1489378,1456380,70.90000153,72.09999847,Multifamily LR (1-4),Multifamily Housing,29528,NA,,NA,,94663,,11664,Compliant,No Issue,322989,1166390,63.2,2.14
24688,2022,HILLREE MANOR,Multifamily MR (5-9),6848200246,401 E MERCER ST,SEATTLE,WA,98102,47.62409,-122.32643,EAST,3,1959,5,1,27910,25459,2451,82,33.5,35.09999847,893274,853151,93.80000305,98.19999695,Multifamily MR (5-9),Multifamily Housing,25459,Parking,2451,NA,,261804,,,Compliant,No Issue,893274,,3.4,0.13
