"OSEBuildingID","DataYear","BuildingType","PrimaryPropertyType","PropertyName","Address","City","State","ZipCode","TaxParcelIdentificationNumber","CouncilDistrictCode","Neighborhood","Latitude","Longitude","YearBuilt","NumberofBuildings","NumberofFloors","PropertyGFATotal","PropertyGFAParking","PropertyGFABuilding.s.","ListOfAllPropertyUseTypes","LargestPropertyUseType","LargestPropertyUseTypeGFA","SecondLargestPropertyUseType","SecondLargestPropertyUseTypeGFA","ThirdLargestPropertyUseType","ThirdLargestPropertyUseTypeGFA","YearsENERGYSTARCertified","ENERGYSTARScore","SiteEUI.kBtu.sf.","SiteEUIWN.kBtu.sf.","SourceEUI.kBtu.sf.","SourceEUIWN.kBtu.sf.","SiteEnergyUse.kBtu.","SiteEnergyUseWN.kBtu.","SteamUse.kBtu.","Electricity.kWh.","Electricity.kBtu.","NaturalGas.therms.","NaturalGas.kBtu.","ComplianceStatus","TotalGHGEmissions","GHGEmissionsIntensity"
820,2022,"SPS-District K-12","K-12 School","GATZERT ELEMENTARY SCHOOL (SPS-DISTRICT)","1301 E YESLER WAY","SEATTLE","WA",98122,"0007600137",3,"CENTRAL",47.6012,-122.31548,1988,1,1,52924,0,52924,NA,"K-12 School",52940,NA,NA,NA,NA,NA,"32",54.79999924,54.79999924,141.6000061,141.6000061,2898846,2898846,NA,849603,2898846,NA,NA,"Compliant",11.1,0.21
821,2022,"NonResidential","Non-Refrigerated Warehouse","NORFOLK INDUSTRIAL BUILDING","3701 S NORFOLK ST","SEATTLE","WA",98118,"0323049194",2,"GREATER DUWAMISH",47.51304,-122.28394,1966,1,2,123000,0,123000,NA,"Non-Refrigerated Warehouse",123100,NA,NA,NA,NA,NA,"9",31.60000038,31.10000038,74.5,73.90000153,3895784,3830156,NA,850204,2900898,9949,994890,"Compliant",64,0.52
822,2022,"NonResidential","Non-Refrigerated Warehouse","98 NORFOLK","9877 40TH AVE S","SEATTLE","WA",98118,"0323049221",2,"GREATER DUWAMISH",47.51168,-122.28285,1978,1,1,60448,0,60448,NA,"Non-Refrigerated Warehouse",52702,"Office",7746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143287,488895,NA,NA,"Not Compliant",1.9,0.03
828,2022,"Campus","Hospital (General Medical & Surgical)","SWEDISH MEDICAL CENTER FIRST HILL - Campus","747 BROADWAY","SEATTLE","WA",98122,"1978201096",3,"EAST",47.60884,-122.32193,1994,8,14,2080885,441551,1639334,NA,"Hospital (General Medical & Surgical)",1439433,"Parking",443420,NA,NA,NA,"72",179.8999939,178.8000031,356.8999939,355.1000061,244916560,243444672,108658816,35519680,121193148,150646,15064600,"Compliant",10066.3,6.14
829,2022,"Campus","Other","NW WORK LOFTS - Campus","100 ELLIOTT AVE W","SEATTLE","WA",98119,"1992200425",7,"MAGNOLIA / QUEEN ANNE",47.61915,-122.35871,1928,2,4,217800,0,217800,NA,"Other",212205,"Restaurant",2992,NA,NA,NA,NA,51.20000076,49.20000076,80.59999847,78.59999847,11016753,10590150,NA,968896,3305872,77109,7710880,"Compliant",422.2,1.94
830,2022,"NonResidential","Mixed Use Property","CHILDHAVEN","316 BROADWAY","SEATTLE","WA",98122,"2197600100",3,"EAST",47.60488,-122.32046,2004,1,4,77412,21612,55800,NA,"Office",28691,"Parking",21600,"Pre-school/Daycare",19200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Compliant",NA,NA
831,2022,"NonResidential","Medical Office","600 BROADWAY","600 BROADWAY","SEATTLE","WA",98122,"2197600250",3,"EAST",47.60778,-122.32013,1990,1,5,289419,159157,130262,NA,"Medical Office",146150,"Parking",141000,NA,NA,NA,"61",82.69999695,79.30000305,220.1999969,210.6999969,12083804,11589666,NA,3263642,11135547,9483,948260,"Compliant",93.1,0.71
832,2022,"NonResidential","Office","Salal Credit Union Headquarters","9706 4TH AVE NE","SEATTLE","WA",98115,"2434900150",5,"NORTH",47.6993,-122.32378,1987,1,5,90266,0,90266,NA,"Office",90266,NA,NA,NA,NA,NA,"83",48.29999924,46.90000153,135.1999969,131.1999969,4357336,4229698,NA,1277062,4357336,NA,NA,"Compliant",16.7,0.19
837,2022,"NonResidential","Non-Refrigerated Warehouse","PEOPLES MINI-STORAGE","4213 LEARY WAY NW","SEATTLE","WA",98107,"2516000215",6,"SHARED: BALLARD & LAKE UNION",47.6582,-122.36434,2004,1,4,87332,6458,80874,NA,"Non-Refrigerated Warehouse",87332,NA,NA,NA,NA,NA,"85",15.5,14.39999962,30.5,29.39999962,1351710,1257039,NA,208271,710622,6411,641090,"Compliant",36.8,0.45
839,2022,"NonResidential","Hotel","SILVER CLOUD INN - BROADWAY","1100 BROADWAY","SEATTLE","WA",98122,"1978201320",3,"EAST",47.61166,-122.32028,2003,1,6,150545,50017,100528,NA,"Hotel",100528,"Parking",50017,NA,NA,NA,"48",110.9000015,107.4000015,201.8999939,196,11145518,10793972,NA,1439668,4912147,62334,6233370,"Compliant",349.9,3.48
841,2022,"NonResidential","Museum","MOPOP MUSEUM","325 5TH AVE N","SEATTLE","WA",98109,"1991200005",7,"MAGNOLIA / QUEEN ANNE",47.62147,-122.34817,1999,1,5,141718,0,141718,NA,"Museum",134197,"Restaurant",5803,NA,NA,NA,NA,154.5,154.8999939,332.6000061,333.7000122,21631656,21687274,NA,3993991,13627497,80042,8004160,"Compliant",477.4,3.37
843,2022,"NonResidential","Hotel","THE MAXWELL HOTEL - SEATTLE","300 ROY ST","SEATTLE","WA",98109,"5457800400",7,"MAGNOLIA / QUEEN ANNE",47.62562,-122.35121,2008,1,5,111856,21273,90583,NA,"Hotel",88000,"Parking",20000,"Restaurant",4006,NA,"40",86,86,162.1000061,162.1000061,7908846,7908846,NA,1106491,3775347,41335,4133500,"Compliant",234,2.58
845,2022,"NonResidential","Self-Storage Facility","PUBLIC STORAGE (STORE 8501)","1815 12TH AVE","SEATTLE","WA",98122,"6003500780",3,"EAST",47.61818,-122.31728,1988,1,4,132828,0,132828,NA,"Self-Storage Facility",119228,"Parking",13600,NA,NA,NA,NA,8.899999619,8.899999619,25,24.89999962,1064885,1059678,NA,312100,1064885,NA,NA,"Compliant",4.1,0.03
848,2022,"NonResidential","Retail Store","HOME DEPOT","11616 AURORA AVE N","SEATTLE","WA",98133,"3026049093",5,"NORTHWEST",47.71392,-122.34364,1995,1,1,101830,0,101830,NA,"Retail Store",102624,NA,NA,NA,NA,NA,"83",71.40000153,68.19999695,126,122.5999985,7324438,6996641,NA,876838,2991772,43327,4332660,"Compliant",241.6,2.37
850,2022,"SPS-District K-12","K-12 School","LESCHI ELEMENTARY SCHOOL (SPS-DISTRICT)","135 32ND AVE","SEATTLE","WA",98122,"3416600240",3,"CENTRAL",47.6021,-122.29181,1988,1,3,55353,0,55353,NA,"K-12 School",54926,NA,NA,NA,NA,NA,"73",26.79999924,26.5,75,74.30000305,1470599,1457611,NA,431008,1470599,NA,NA,"Compliant",5.6,0.1
851,2022,"Nonresidential WA",NA,"VOCATIONAL SCHOOL (CENTRAL DISTRICT CPDA)","2120 S JACKSON ST","SEATTLE","WA",98144,"3646100185",3,"CENTRAL",47.5997,-122.30364,1974,2,4,114000,0,114000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Compliant",NA,NA
854,2022,"SPS-District K-12","Office","STANFORD CENTER OFFICES (SPS-DISTRICT)","230 S LANDER ST","SEATTLE","WA",98134,"7666205235",2,"GREATER DUWAMISH",47.5805,-122.33032,2002,1,3,338063,0,338063,NA,"Office",227949,"Non-Refrigerated Warehouse",49662,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",42729,NA,NA,55.40000153,55.09999847,139.8999939,139.6000061,19775008,19697808,NA,4890821,16687481,30875,3087530,"Compliant",228,0.67
858,2022,"NonResidential","Medical Office","JAMES TOWER (PROVIDENCE MEDICAL CENTER)","528 17TH AVE","SEATTLE","WA",98122,"7942600330",3,"CENTRAL",47.60705,-122.30966,1910,1,6,320946,0,320946,NA,"Medical Office",236359,"Laboratory",86298,NA,NA,NA,NA,76.80000305,75.5,213.6000061,209.8999939,24774316,24351108,NA,7183544,24510252,2641,264060,"Compliant",108,0.34
859,2022,"NonResidential","Retail Store","GEORGETOWN CENTER BLDG. 1 & BLDG. 3 - BLDG B","800 S MICHIGAN ST","SEATTLE","WA",98108,"2738100620",2,"GREATER DUWAMISH",47.54858,-122.32322,1958,2,1,74178,0,74178,NA,"Retail Store",74178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645928,2203906,NA,NA,"Not Compliant",8.5,0.11
861,2022,"NonResidential","Medical Office","HARBORVIEW MEDICAL CENTER - Pat Steel Building","401 BROADWAY","SEATTLE","WA",98122,"8590900805",3,"EAST",47.60562,-122.3212,2004,1,5,275130,112980,162150,NA,"Medical Office",164110,"Parking",116915,NA,NA,NA,"85",63.59999847,63.59999847,178.1000061,178.1000061,10440862,10440862,NA,3060042,10440863,NA,NA,"Compliant",40,0.25
864,2022,"NonResidential","Self-Storage Facility","PUBLIC STORAGE (STORE 8458)","10821 LAKE CITY WAY NE","SEATTLE","WA",98125,"8902000245",5,"NORTH",47.70855,-122.30188,1987,1,4,80360,0,80360,NA,"Self-Storage Facility",80360,"Parking",0,NA,NA,NA,NA,11.80000019,11.30000019,20.20000076,19.70000076,947880,911422,NA,104537,356680,5912,591200,"Compliant",32.8,0.41
865,2022,"NonResidential","Non-Refrigerated Warehouse","PROLOGIS PARK 15","2300 26TH AVE S","SEATTLE","WA",98144,"9122001075",3,"SOUTHEAST",47.58203,-122.29854,1972,0,1,166014,0,166014,NA,"Non-Refrigerated Warehouse",166014,NA,NA,NA,NA,NA,NA,18,18,49.40000153,49.40000153,2982469,2982469,NA,848345,2894554,879,87910,"Compliant",15.8,0.09
866,2022,"SPS-District K-12","K-12 School","LAFAYETTE ELEMENTARY SCHOOL (SPS-DISTRICT)","2645 CALIFORNIA AVE SW","SEATTLE","WA",98116,"9277200005",1,"SOUTHWEST",47.5795,-122.38723,1950,1,1,61183,0,61183,NA,"K-12 School",57709,NA,NA,NA,NA,NA,"59",50.59999847,48.20000076,78.30000305,75.5,2918443,2782717,NA,243165,829679,20888,2088760,"Compliant",114.1,1.87
868,2022,"NonResidential",NA,"BMW SEATTLE - SHOWROOM & OFFICE","1002 AIRPORT WAY S","SEATTLE","WA",98134,"7666202740",2,"GREATER DUWAMISH",47.59394,-122.32452,2008,1,2,51856,0,51856,NA,"Vehicle Dealership",48103,"Office",3753,NA,NA,NA,"94",31.70000076,30.20000076,71.30000305,69.59999847,1645502,1563975,NA,329705,1124953,5206,520550,"Not Compliant",32,0.62
1280,2022,"NonResidential","Mixed Use Property","FILSON WORLD HEADQUARTERS LP","1741 1ST AVE S","SEATTLE","WA",98134,"7666207095",2,"GREATER DUWAMISH",47.58718,-122.33467,1921,1,3,66480,13200,53280,NA,"Office",30728,"Manufacturing/Industrial Plant",13884,"Parking",13200,NA,NA,80.30000305,80.30000305,224.8000031,224.8000031,4224572,4224572,NA,1238151,4224571,NA,NA,"Compliant",16.2,0.3
1281,2022,"Nonresidential WA",NA,"4545 15TH AVE NE","4545 15TH AVE NE","SEATTLE","WA",98105,"8816400020",4,"NORTHEAST",47.66181,-122.31231,1960,1,3,113944,48510,65434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Compliant",NA,NA
1560,2022,"NonResidential","Medical Office","TALLMAN BUILDING","5350 TALLMAN AVE NW","SEATTLE","WA",98107,"2767703955",6,"BALLARD",47.66815,-122.38076,2010,1,5,92477,0,92477,NA,"Medical Office",53636,"Hospital (General Medical & Surgical)",38841,NA,NA,NA,NA,103.0999985,103.0999985,288.5,288.5,9529782,9529782,NA,2793019,9529781,NA,NA,"Not Compliant",36.5,0.4
19440,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","B DIVISION NO. 02 CONDOMINIUM","1900 N NORTHGATE WAY","SEATTLE","WA",98133,"0348300000",5,"NORTHWEST",47.70835,-122.33555,1976,1,4,31334,0,31334,NA,"Multifamily Housing",31334,NA,NA,NA,NA,NA,"90",24.5,23.5,68.59999847,65.80000305,767807,736417,NA,225031,767807,NA,NA,"Compliant",2.9,0.09
19441,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","BAGLEY LOFTS CONDOMINIUM","4422 BAGLEY AVE N","SEATTLE","WA",98103,"0351000000",4,"LAKE UNION",47.66112,-122.33207,2005,1,3,47658,0,47658,NA,"Multifamily Housing",36715,"Retail Store",3036,NA,NA,NA,NA,27.89999962,27.70000076,78.09999847,77.69999695,1108986,1102498,NA,325025,1108986,NA,NA,"Compliant",4.3,0.09
19445,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","PACIFIC POINTE APTS/RETAIL","2100 N PACIFIC ST","SEATTLE","WA",98103,"0354000254",4,"LAKE UNION",47.64859,-122.33311,2000,1,3,93079,36093,56986,NA,"Multifamily Housing",91064,NA,NA,NA,NA,NA,"84",21,20.10000038,47.09999847,45.20000076,1913418,1828843,NA,381558,1301877,6115,611540,"Compliant",37.5,0.66
19448,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","MAGNOLIA MANOR","4073 GILMAN AVE W","SEATTLE","WA",98199,"0369000780",7,"MAGNOLIA / QUEEN ANNE",47.65675,-122.38833,1962,1,3,24059,0,24059,NA,"Multifamily Housing",24059,NA,NA,NA,NA,NA,"69",31.89999962,30.5,89.30000305,85.5,767252,734982,NA,224869,767252,NA,NA,"Compliant",2.9,0.12
19451,2022,"NonResidential","Residential Care Facility","TRANSITIONAL CARE CENTER OF SEATTLE","2611 S DEARBORN ST","SEATTLE","WA",98144,"0424049024",3,"CENTRAL",47.59505,-122.29824,1963,1,3,66402,0,66402,NA,"Residential Care Facility",66402,NA,NA,NA,NA,NA,NA,35.5,35.5,99.5,99.5,2360582,2360582,NA,691847,2360582,NA,NA,"Compliant",9.1,0.14
19453,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","LAKEVIEW COURT","1901 NE 85TH ST","SEATTLE","WA",98115,"0425049010",4,"NORTHEAST",47.68993,-122.30754,1988,1,4,76285,15798,60487,NA,"Multifamily Housing",60487,"Parking",15798,NA,NA,NA,"77",30.5,29.89999962,85.5,83.59999847,1847438,1806573,NA,541453,1847439,NA,NA,"Compliant",7.1,0.12
19454,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","VISTA POINT","8320 LAKE CITY WAY NE","SEATTLE","WA",98115,"0425049013",4,"NORTHEAST",47.68984,-122.30826,1990,1,3,46873,16959,29914,NA,"Multifamily Housing",29914,"Parking",16959,NA,NA,NA,"88",32.29999924,31.60000038,90.40000153,88.40000153,965846,944585,NA,283073,965846,NA,NA,"Compliant",3.7,0.12
19456,2022,"Multifamily LR (1-4)",NA,"The MOD","6559 35TH AVE NE","SEATTLE","WA",98115,"0425049047",4,"NORTHEAST",47.67723,-122.29126,1965,1,2,87031,12417,74614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Compliant",NA,NA
19459,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","RALEIGH COURT APTS","3418 NE 65TH ST","SEATTLE","WA",98115,"0425049065",4,"NORTHEAST",47.67602,-122.29059,1998,1,3,27160,3223,23937,NA,"Multifamily Housing",20148,"Parking",3233,"Office",3024,NA,"78",27.89999962,27.29999924,78,76.5,645872,632786,NA,189294,645872,NA,NA,"Compliant",2.5,0.1
19461,2022,"NonResidential","Worship Facility","UNIVERSITY UNITARIAN CHURCH","6556 35TH AVE NE","SEATTLE","WA",98115,"0431000005",4,"NORTHEAST",47.67738,-122.28996,1957,1,2,22220,0,22220,NA,"Worship Facility",26460,NA,NA,NA,NA,NA,"61",28.10000038,27,64.30000305,62.90000153,742617,713452,NA,154294,526452,2162,216170,"Compliant",13.5,0.61
19462,2022,"SPS-District K-12","K-12 School","WEDGEWOOD ELEMENTARY (SPS-DISTRICT)","2720 NE 85TH ST","SEATTLE","WA",98115,"0439000615",5,"NORTHEAST",47.69054,-122.29705,1955,1,1,46732,0,46732,NA,"K-12 School",49904,NA,NA,NA,NA,NA,"38",70.09999847,67.69999695,101.9000015,99.09999847,3498262,3379882,NA,236436,806719,26915,2691540,"Compliant",146,3.13
19464,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","BALLARD CONDOMINIUM (1532 NW 56TH ST #CU)","1532 NW 56TH ST","SEATTLE","WA",98107,"0451900000",6,"BALLARD",47.66963,-122.37771,2000,1,6,152693,65701,86992,NA,"Multifamily Housing",135788,"Parking",65701,"Office",3646,NA,"100",17,16.70000076,20.70000076,20.29999924,2373206,2332310,NA,65896,224839,21484,2148370,"Compliant",115,1.32
19466,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","SKYVIEW TERRACE APTS","5609 2ND AVE NW","SEATTLE","WA",98107,"0455000730",6,"NORTHWEST",47.67015,-122.36011,1959,1,2,26211,0,26211,NA,"Multifamily Housing",26211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63222,215713,NA,NA,"Not Compliant",0.8,0.03
19471,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","Julius Horton Building LLC","1201 S VALE ST","SEATTLE","WA",98108,"0001800021",2,"GREATER DUWAMISH",47.549,-122.31701,1914,1,2,28747,0,28747,NA,"Multifamily Housing",14617,"Retail Store",10803,"Restaurant",3327,NA,NA,NA,NA,NA,NA,NA,NA,NA,318943,1088233,NA,NA,"Not Compliant",4.2,0.15
19472,2022,"NonResidential","Office","PUGET SOUND ENERGY GEORGETOWN OPER CTR","6500 URSULA PL S","SEATTLE","WA",98108,"0001800033",2,"GREATER DUWAMISH",47.54437,-122.30863,1962,1,1,44700,0,44700,NA,"Office",47870,NA,NA,NA,NA,NA,"100",17.20000076,NA,18.79999924,NA,825193,NA,NA,NA,NA,8058,805780,"Not Compliant",42.8,0.96
19477,2022,"NonResidential","Non-Refrigerated Warehouse","GLACIER MARINE SERVICES","6701 FOX AVE S","SEATTLE","WA",98108,"0001800128",2,"GREATER DUWAMISH",47.54137,-122.33051,1976,1,1,44100,0,44100,NA,"Non-Refrigerated Warehouse",40000,NA,NA,NA,NA,NA,"13",21,20.29999924,58.70000076,56.90000153,839008,812655,NA,245899,839008,NA,NA,"Compliant",3.2,0.07
19481,2022,"NonResidential","Distribution Center","Emerald Services","6851 EAST MARGINAL WAY S","SEATTLE","WA",98108,"0001800159",2,"GREATER DUWAMISH",47.54121,-122.32584,1965,1,1,27800,0,27800,NA,"Distribution Center",22300,"Office",5500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429419,1465178,NA,NA,"Not Compliant",5.6,0.2
19484,2022,"Multifamily HR (10+)","Multifamily HR (10+)","THE COBB APARTMENTS","1326 5TH AVE","SEATTLE","WA",98101,"0002400002",7,"DOWNTOWN",47.60932,-122.33388,1910,1,11,321945,0,321945,NA,"Multifamily Housing",76422,"Restaurant",19895,NA,NA,NA,"33",72.69999695,70.09999847,130.3000031,125.8000031,6998389,6754548,1945429,820686,2800179,22528,2252780,"Compliant",288,0.89
19489,2022,"NonResidential","Manufacturing/Industrial Plant","SEADRUNAR PROPERTIES","28 S BRANDON ST","SEATTLE","WA",98134,"0005000001",2,"GREATER DUWAMISH",47.55436,-122.33631,2001,1,1,46340,0,46340,NA,"Manufacturing/Industrial Plant",55100,NA,NA,NA,NA,NA,NA,28.29999924,28.29999924,79.30000305,79.30000305,1559795,1559795,NA,457150,1559795,NA,NA,"Compliant",6,0.13
19491,2022,"Campus","Manufacturing/Industrial Plant","PACIFIC MULTIFORMS INC - CAMPUS","6606 URSULA PL S","SEATTLE","WA",98108,"0005200056",2,"GREATER DUWAMISH",47.54134,-122.30529,1994,3,1,22800,0,22800,NA,"Manufacturing/Industrial Plant",22440,"Laboratory",360,NA,NA,NA,NA,87.59999847,80.90000153,123.3000031,116.3000031,1997890,1845634,NA,119420,407460,15904,1590430,"Compliant",86,3.77
19498,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","YESLER PLACE APTS","1404 E YESLER WAY","SEATTLE","WA",98122,"0007600129",3,"CENTRAL",47.6019,-122.31379,2005,1,4,37849,14997,22852,NA,"Multifamily Housing",11980,"Office",10872,"Parking",5500,NA,NA,24.5,23.20000076,68.59999847,64.90000153,560041,529654,NA,164139,560041,NA,NA,"Compliant",2.1,0.09
19501,2022,"NonResidential","Office","RLI BUILDING","1310 E YESLER WAY","SEATTLE","WA",98122,"0007600192",3,"CENTRAL",47.60191,-122.31438,1910,1,3,38460,0,38460,NA,"Office",38460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392040,1337642,NA,NA,"Not Compliant",5.1,0.13
19506,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","ADELAIDE CONDOMINIUM","5001 CALIFORNIA AVE SW","SEATTLE","WA",98136,"0050400000",1,"SOUTHWEST",47.55728,-122.38725,2003,1,6,86955,0,86955,NA,"Multifamily Housing",95460,"Parking",5000,NA,NA,NA,"97",28.20000076,27.39999962,62.40000153,60.59999847,2693754,2618683,NA,524290,1788878,9049,904880,"Compliant",54.9,0.63
19509,2022,"Multifamily HR (10+)","Multifamily HR (10+)","DEXTER LAKE UNION","1215 DEXTER AVE N","SEATTLE","WA",98109,"0053000005",7,"MAGNOLIA / QUEEN ANNE",47.63018,-122.34261,2003,1,11,286408,91489,194919,NA,"Multifamily Housing",189344,"Parking",91489,"Retail Store",5575,NA,"96",28.79999924,NA,80.69999695,NA,5619635,NA,NA,1646988,5619523,NA,NA,"Compliant",21.6,0.11
19510,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","ADMIRAL CONDOMINIUM","2331 42ND AVE SW","SEATTLE","WA",98116,"0054000000",1,"SOUTHWEST",47.5822,-122.38542,2002,1,4,93114,72900,20214,NA,"Multifamily Housing",47220,"Parking",36450,"Retail Store",16240,NA,"80",45.09999847,43.59999847,106.6999969,103.6999969,2859263,2765524,NA,630962,2152841,7064,706420,"Compliant",45.8,2.26
19511,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","ADMIRAL COURT CONDOMINIUM","2125 CALIFORNIA AVE SW","SEATTLE","WA",98116,"0054500000",1,"SOUTHWEST",47.58458,-122.38677,1992,1,4,21888,0,21888,NA,"Multifamily Housing",21888,"Parking",5500,NA,NA,NA,NA,36.90000153,35.09999847,82.09999847,78.59999847,807196,768032,NA,159145,543002,2642,264190,"Compliant",16.1,0.74
19519,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","ASIA CONDOMINIUM","668 S LANE ST","SEATTLE","WA",98104,"0086000000",2,"DOWNTOWN",47.59696,-122.32412,2002,1,7,66849,0,66849,NA,"Multifamily Housing",66849,NA,NA,NA,NA,NA,NA,29.29999924,28.39999962,82.09999847,79.5,1959281,1897671,NA,574232,1959281,NA,NA,"Compliant",7.5,0.11
19520,2022,"NonResidential","Worship Facility","WOODLAND PARK METHODIST CHURCH","310 N 78TH ST","SEATTLE","WA",98103,"0091000085",6,"NORTHWEST",47.68576,-122.35481,1922,1,2,21022,0,21022,NA,"Worship Facility",21022,NA,NA,NA,NA,NA,"85",43.40000153,40,51.29999924,47.70000076,911778,840846,NA,20214,68971,8428,842810,"Compliant",45,2.14
19528,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","ALEXANDER COURT CONDOMINIUM","2920 ALKI AVE SW","SEATTLE","WA",98116,"0120600000",1,"SOUTHWEST",47.57775,-122.41425,1926,1,4,30240,0,30240,NA,"Multifamily Housing",25200,NA,NA,NA,NA,NA,"75",29,27.79999924,81.30000305,77.90000153,731699,700800,NA,214449,731699,NA,NA,"Compliant",2.8,0.09
19532,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","ALEXANDRIA CONDOMINIUM","3028 WESTERN AVE","SEATTLE","WA",98121,"0125000000",7,"DOWNTOWN",47.61783,-122.35538,1991,1,5,59440,0,59440,NA,"Multifamily Housing",49532,NA,NA,NA,NA,NA,NA,50,48.29999924,110.1999969,106.5,2478885,2392856,NA,478022,1631010,8479,847880,"Compliant",51.3,0.86
19533,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","ALII-KAI CONDOMINIUM","1101 HARBOR AVE SW","SEATTLE","WA",98116,"0131500000",1,"SOUTHWEST",47.59364,-122.38392,1978,1,4,22445,0,22445,NA,"Multifamily Housing",20996,"Parking",6526,NA,NA,NA,NA,23.39999962,22,65.5,61.59999847,491186,462049,NA,143958,491186,NA,NA,"Compliant",1.9,0.08
19534,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","ALKI CONDOMINIUM","1564 ALKI AVE SW","SEATTLE","WA",98116,"0135500000",1,"SOUTHWEST",47.58898,-122.39418,1989,1,4,45878,0,45878,NA,"Multifamily Housing",45878,NA,NA,NA,NA,NA,"49",22.29999924,21.20000076,62.5,59.40000153,1024367,972849,NA,300225,1024367,NA,NA,"Compliant",3.9,0.09
19535,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","ALKI BEACH TOWERS CONDOMINIUM","1388 ALKI AVE SW","SEATTLE","WA",98116,"0139100000",1,"SOUTHWEST",47.5909,-122.39207,1995,1,5,37824,0,37824,NA,"Multifamily Housing",37824,NA,NA,NA,NA,NA,"95",29.20000076,27.20000076,63.29999924,60.09999847,1104385,1030370,NA,207072,706531,3978,397850,"Compliant",23.8,0.63
19536,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","ALKI BONAIR CONDOMINIUM","2200 ALKI AVE SW","SEATTLE","WA",98116,"0139500000",1,"SOUTHWEST",47.58445,-122.39933,1976,1,4,38765,0,38765,NA,"Multifamily Housing",32350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203479,694270,NA,NA,"Not Compliant",2.7,0.07
19537,2022,"SPS-District K-12","K-12 School","ALKI ELEMENTARY SCHOOL & COMMUNITY CENTER (SPS-DISTRICT)","5817 SW STEVENS ST","SEATTLE","WA",98116,"0148000064",1,"SOUTHWEST",47.5773,-122.4074,1954,1,2,51489,0,51489,NA,"K-12 School",46923,NA,NA,NA,NA,NA,"72",51.20000076,49.59999847,81,79.09999847,2403503,2329631,NA,213936,729949,16736,1673550,"Compliant",91.7,1.78
19541,2022,"Multifamily LR (1-4)","Multifamily LR (1-4)","ATWATER PARK CONDOMINIUM","3121 W GOVERNMENT WAY","SEATTLE","WA",98199,"0300100000",7,"MAGNOLIA / QUEEN ANNE",47.66091,-122.39778,2002,1,4,26815,0,26815,NA,"Multifamily Housing",20347,"Retail Store",1439,"Office",950,NA,NA,53.59999847,51.79999924,98.59999847,95.59999847,1219604,1177275,NA,161141,549812,6698,669790,"Compliant",37.7,1.41
19549,2022,"Multifamily MR (5-9)","Multifamily MR (5-9)","AVALON PLACE CONDOMINIUM","3112 SW AVALON WAY","SEATTLE","WA",98126,"0321500000",1,"SOUTHWEST",47.56511,-122.37268,2007,1,5,22529,0,22529,NA,"Multifamily Housing",22529,NA,NA,NA,NA,NA,NA,42.70000076,41.90000153,71.30000305,69.69999695,963010,944067,NA,99648,340001,6230,623010,"Compliant",34.4,1.53
